Current,Torque
1.10724972161529,-0.18466796875
1.10724972161529,-0.242376708984375
1.05628534519147,0.144271850585938
1.05628534519147,-0.034625244140625
1.15821409803912,-0.0173126220703125
1.15821409803912,0.057708740234375
1.00532096876764,-0.219293212890625
0.95435659234381,0.1385009765625
1.10724972161529,-0.0288543701171875
1.10724972161529,-0.357794189453125
1.05628534519147,0.0057708740234375
0.95435659234381,-0.20775146484375
0.95435659234381,-0.0519378662109375
1.05628534519147,-0.0173126220703125
1.15821409803912,-0.201980590820313
1.10724972161529,-0.109646606445313
0.95435659234381,0.11541748046875
0.95435659234381,-0.18466796875
1.05628534519147,-0.196209716796875
1.20917847446295,0.0173126220703125
1.10724972161529,-0.190438842773438
1.10724972161529,-0.20775146484375
1.00532096876764,-0.121188354492187
1.10724972161529,0.011541748046875
1.15821409803912,-0.011541748046875
1.05628534519147,-0.178897094726563
0.95435659234381,0.144271850585938
1.05628534519147,-0.0461669921875
1.15821409803912,-0.30008544921875
1.15821409803912,-0.0173126220703125
1.10724972161529,-0.0403961181640625
1.10724972161529,0
1.00532096876764,-0.173126220703125
1.10724972161529,-0.277001953125
1.10724972161529,-0.011541748046875
1.10724972161529,-0.294314575195313
1.05628534519147,-0.144271850585938
1.10724972161529,-0.06925048828125
1.15821409803912,-0.190438842773438
1.15821409803912,-0.352023315429688
1.10724972161529,-0.328939819335938
1.05628534519147,-0.06925048828125
1.10724972161529,-0.380877685546875
1.05628534519147,-0.167355346679687
1.10724972161529,-0.219293212890625
1.10724972161529,-0.352023315429688
1.05628534519147,0.0403961181640625
1.00532096876764,-0.375106811523438
1.05628534519147,-0.011541748046875
1.10724972161529,-0.103875732421875
1.00532096876764,-0.201980590820313
1.00532096876764,-0.18466796875
0.95435659234381,-0.271231079101563
1.10724972161529,-0.0519378662109375
1.15821409803912,-0.092333984375
1.10724972161529,-0.150042724609375
1.00532096876764,0.11541748046875
1.00532096876764,-0.311627197265625
1.15821409803912,0.11541748046875
1.10724972161529,0.057708740234375
1.00532096876764,-0.236605834960938
1.00532096876764,-0.219293212890625
1.10724972161529,-0.109646606445313
1.10724972161529,0.0403961181640625
1.15821409803912,-0.034625244140625
1.15821409803912,-0.259689331054688
1.05628534519147,-0.0519378662109375
1.05628534519147,-0.0288543701171875
1.10724972161529,-0.219293212890625
1.05628534519147,0.0750213623046875
1.05628534519147,-0.282772827148437
1.00532096876764,0.167355346679687
1.05628534519147,0.0403961181640625
1.10724972161529,-0.380877685546875
1.15821409803912,-0.178897094726563
1.05628534519147,-0.0750213623046875
1.05628534519147,-0.375106811523438
1.05628534519147,-0.190438842773438
1.15821409803912,-0.398190307617187
1.10724972161529,-0.178897094726563
1.05628534519147,-0.109646606445313
1.00532096876764,-0.0461669921875
1.10724972161529,-0.0750213623046875
1.10724972161529,-0.150042724609375
1.15821409803912,0
1.05628534519147,-0.0057708740234375
1.05628534519147,-0.103875732421875
1.05628534519147,-0.0057708740234375
1.20917847446295,-0.150042724609375
1.10724972161529,-0.132730102539063
1.05628534519147,-0.109646606445313
1.00532096876764,-0.43858642578125
1.00532096876764,-0.0519378662109375
1.15821409803912,-0.225064086914062
1.15821409803912,-0.0057708740234375
1.05628534519147,-0.0057708740234375
1.00532096876764,0.2308349609375
1.05628534519147,0.126959228515625
1.05628534519147,-0.0865631103515625
1.10724972161529,-0.0057708740234375
1.00532096876764,-0.317398071289063
1.05628534519147,-0.0750213623046875
1.10724972161529,-0.034625244140625
1.10724972161529,-0.0519378662109375
1.00532096876764,-0.0461669921875
1.00532096876764,-0.06925048828125
1.00532096876764,-0.080792236328125
1.05628534519147,-0.155813598632812
1.15821409803912,-0.167355346679687
1.10724972161529,-0.190438842773438
1.00532096876764,-0.0519378662109375
1.00532096876764,-0.201980590820313
1.10724972161529,-0.0750213623046875
1.20917847446295,-0.0173126220703125
1.15821409803912,-0.0461669921875
1.00532096876764,-0.11541748046875
1.00532096876764,0.06925048828125
1.05628534519147,-0.190438842773438
1.10724972161529,-0.092333984375
1.10724972161529,-0.271231079101563
1.00532096876764,0.248147583007813
1.05628534519147,-0.0750213623046875
1.15821409803912,-0.0057708740234375
1.15821409803912,-0.0519378662109375
1.00532096876764,-0.0057708740234375
0.95435659234381,-0.18466796875
1.00532096876764,0.0057708740234375
1.10724972161529,-0.121188354492187
1.10724972161529,0.0519378662109375
1.00532096876764,-0.18466796875
1.00532096876764,0
1.00532096876764,-0.317398071289063
1.15821409803912,-0.352023315429688
1.10724972161529,-0.444357299804688
1.00532096876764,-0.0057708740234375
0.95435659234381,-0.450128173828125
1.10724972161529,-0.121188354492187
1.10724972161529,-0.490524291992188
1.05628534519147,0.02308349609375
1.05628534519147,-0.20775146484375
1.05628534519147,-0.144271850585938
1.00532096876764,-0.0173126220703125
1.10724972161529,-0.011541748046875
1.05628534519147,-0.259689331054688
1.00532096876764,-0.0461669921875
1.00532096876764,-0.196209716796875
1.10724972161529,-0.057708740234375
1.20917847446295,-0.132730102539063
1.05628534519147,-0.219293212890625
1.00532096876764,-0.011541748046875
0.95435659234381,-0.0288543701171875
1.10724972161529,-0.0403961181640625
1.15821409803912,-0.536691284179687
1.10724972161529,0.0057708740234375
0.95435659234381,-0.0865631103515625
1.10724972161529,-0.0288543701171875
1.10724972161529,-0.398190307617187
1.15821409803912,-0.02308349609375
1.00532096876764,-0.167355346679687
